/*
本文件为对所有语料中实体对的数量进行统计。最右侧数值表示同一个实体对出现的句子数量，建议采用基于远程监督的关系抽取方法学习语义关系
本数据集版权由csdn博主【华师数据学院·王嘉宁】所有，如若您的科研、毕设等中使用本数据集，请在您的科研成果或论文中引用该博文：https://blog.csdn.net/qq_36426650/article/details/87719204。
本数据集因主要爬取百度百科、互动百科和博客园，因此仅供科研使用，禁止任何形式的商业行为。
*/
[entity_pair_id] [entity1] [entity2] [sample_num]
6964 数学归纳法 结点 1
6965 删除 伪代码 4
6966 左孩子 兄弟结点 2
6967 兄弟结点 算法 3
6968 二叉堆 修改 1
6969 链表 参数 7
6970 直接插入排序 插入排序 14
6971 直接插入排序 数据 14
6972 堆排序 二叉树 8
6973 运算符 程序 12
6974 操作数 字符串 11
6975 快速排序 集合 2
6976 操作数 删除 2
6977 数据结构 结构类型 2
6978 网结构 数据元素 2
6979 程序 存储结构 4
6980 程序 物理结构 2
6981 链式存储结构 线性表 12
6982 有穷性 确定性 2
6983 正确性 健壮性 2
6984 随机存取 存储结构 2
6985 内存地址 随机存取 2
6986 存储地址 结点 2
6987 头插法 尾插法 10
6988 检索 链域 1
6989 链表 随机存取 10
6990 数组 静态链表 5
6991 循环链表 双向链表 5
6992 插入 双向链表 11
6993 递归 队列 13
6994 空队列 队尾元素 1
6995 链队列 链式存储结构 3
6996 循环链表 入队 1
6997 有限序列 广义表 3
6998 递归 广义表 5
6999 广义表 引用 2
7000 孩子结点 子树 5
7001 二叉树 有序树 10
7002 双亲 整除 2
7003 二叉链表 左子树 1
7004 中序遍历 右孩子 4
7005 遍历 存储结构 5
7006 遍历二叉树 线索二叉树 5
7007 线索化 后继 6
7008 前驱 右子树 5
7009 右孩子 双亲 3
7010 算法 头结点 2
7011 线索链表 指针 1
7012 线索化 链域 4
7013 线索链表 根结点 2
7014 线索 右孩子 2
7015 指针域 兄弟结点 1
7016 叶子结点 最优二叉树 2
7017 简单回路 回路 5
7018 邻接矩阵 出度 3
7019 有向完全图 有向图 7
7020 强连通图 顶点 7
7021 数组 有向图 6
7022 深度优先遍历 队列 4
7023 广度优先遍历 单源最短路径 3
7024 双连通图 关节点 2
7025 连通图 双连通图 10
7026 根结点 顶点 8
7027 生成树 子树 4
7028 有向图 时间复杂度 6
7029 AOV网 顶点 15
7030 邻接表 进栈 1
7031 邻接表 检索 2
7032 有向无环图 活动 5
7033 顺序表 线性链表 2
7034 索引表 关键字 12
7035 索引表 折半查找 6
7036 分块查找 平均查找长度 4
7037 元素 平均查找长度 4
7038 右子树 双亲结点 2
7039 右子树 数据 3
7040 内部结点 深度 3
7041 键树 检索 2
7042 线性表 时间复杂度 6
7043 时间复杂度 线性表 2
7044 完全二叉树 二叉树 43
7045 双亲结点 数据 2
7046 双亲 B 2
7047 子树 索引 3
7048 关键字 链表 17
7049 B+树 时间复杂度 4
7050 平均查找长度 负载因子 2
7051 关键字 频度 9
7052 关键字 存储地址 9
7053 冲突 算法 15
7054 链地址法 记录 2
7055 链地址法 元素 2
7056 开放地址 散列 5
7057 散列 平均查找长度 5
7058 内部排序 数据 6
7059 排序 计数排序 24
7060 字符序列 快速排序 1
7061 割点 快速排序 2
7062 插入排序 选择排序 17
7063 时间复杂度 选择排序 4
7064 折半插入排序 选择排序 3
7065 外部排序 归并排序 10
7066 最小生成树 邻接表 2
7067 折半查找 归并排序 2
7068 背包问题 二维数组 5
7069 多重背包问题 0 2
7070 链表 前驱 9
7071 链表 数据类型 3
7072 出队 头指针 4
7073 循环队列 数据结构 4
7074 递归 分治法 11
7075 分治法 程序 3
7076 输入 函数名 1
7077 折半查找 B 1
7078 线性表 B 1
7079 二叉树 平衡因子 9
7080 空树 B 1
7081 插入 B 6
7082 二叉树 B 2
7083 平衡二叉树 B 1
7084 折半查找 空间复杂度 3
7085 空树 父结点 2
7086 双向链表 索引 4
7087 操作数 输出 25
7088 栈顶 输出 21
7089 数据结构 森林 2
7090 一位数组 算法 1
7091 记录 哈希函数 4
7092 内存 赋值语句 1
7093 路径压缩 数据 2
7094 数据结构 字符串 13
7095 后缀树 算法 13
7096 左子树 平衡二叉树 14
7097 平衡二叉树 平均查找长度 3
7098 文件 叶子结点 15
7099 B树 元素 60
7100 最短路径 检索 11
7101 二叉排序树 平衡因子 5
7102 顺序栈 数据元素 4
7103 链栈 单向链表 13
7104 队列 顺序表 4
7105 链队列 单向链表 3
7106 二叉树 入队 4
7107 常量 文件 28
7108 多重链表 稀疏矩阵 1
7109 入队 记录 3
7110 B树 排序 8
7111 B树 逻辑结构 3
7112 深度 关键字 17
7113 BF算法 时间复杂度 4
7114 BF算法 模式串 2
7115 KD树 BF算法 6
7116 数据类型 哈希表 1
7117 祖先 深度 13
7118 优先队列 队头元素 2
7119 空指针 赋值 9
7120 插入 双端队列 9
7121 双端队列 内存 5
7122 修改 表达式树 3
7123 表达式树 递归 4
7124 子图 生成树 13
7125 运算符 正则表达式 2
7126 条件语句 运算符 2
7127 运算符 记录 3
7128 运算符 字符 7
7129 运算符 集合 10
7130 可行性 正确性 1
7131 参数 哈希函数 3
7132 旅行商问题 算法 31
7133 算法 大O表示法 10
7134 赋值 插入 5
7135 字符 静态链表 1
7136 字符 赋值语句 2
7137 常量 关键字 17
7138 数据 二维数组 14
7139 完全二叉树 中序遍历 1
7140 排序 字符型 1
7141 链表结构 数组 3
7142 存储结构 集合 4
7143 斐波那契数列 数组 1
7144 元素 双端队列 24
7145 队尾元素 元素 10
7146 结点 二叉堆 15
7147 祖先 割点 7
7148 深度优先遍历 中序遍历 3
7149 内存 深度优先遍历 8
7150 广度优先遍历 内存 2
7151 出栈 深度优先遍历 1
7152 中序遍历 递归 42
7153 数组 顺序表 29
7154 前缀树 路径 2
7155 前缀树 出度 1
7156 前缀树 空间复杂度 1
7157 先进先出 数组 3
7158 顺序结构 删除 3
7159 存储结构 插入 15
7160 指针域 线性表 2
7161 删除 头指针 8
7162 检索 链式存储结构 2
7163 树形结构 并查集 1
7164 时间复杂度 数据结构 16
7165 路径压缩 时间复杂度 5
7166 编译 运算符 9
7167 删除 赋值 8
7168 尾结点 头结点 11
7169 单向循环链表 头结点 1
7170 负载因子 索引 1
7171 稀疏矩阵 索引 3
7172 整型 字典 2
7173 输出 内存 38
7174 连通图 回路 5
7175 生成树 连通图 3
7176 并查集 回路 3
7177 变量名 赋值 11
7178 子图 最小生成树 7
7179 最小生成树 连通图 1
7180 连通分量 最小生成树 7
7181 询问 排序 12
7182 指针 询问 1
7183 森林 深度优先遍历 1
7184 深度 强连通分量 1
7185 强连通分量 记录 5
7186 Tarjan算法 修改 1
7187 深度 出栈 5
7188 弗洛伊德算法 结点 4
7189 父结点 路径 18
7190 有向图 数据 4
7191 父结点 有向图 1
7192 函数名 赋值 7
7193 子集 输入 14
7194 等价类 健壮性 1
7195 输出 符号表 3
7196 内存地址 链表 16
7197 赋值 顶点 2
7198 路径 子集 3
7199 子图 集合 5
7200 字符串 取模 2
7201 模式匹配 常量 1
7202 常量 元素 9
7203 表达式 模式匹配 2
7204 双向链表 内存 4
7205 嵌套调用 递归 4
7206 空串 数组 5
7207 字符型 参数 2
7208 参数 函数类型 1
7209 哈夫曼树 程序 6
7210 检索 键树 4
7211 哈希表 输入 6
7212 哈希表 输出 1
7213 冲突 开放定址法 7
7214 关键字 线性链表 7
7215 回溯法 回文串 1
7216 指示器 插入 1
7217 指示器 指针 2
7218 指示器 数组 5
7219 指示器 元素 5
7220 数组 归并排序 21
7221 数组 指示器 2
7222 递归 指示器 1
7223 排序 引用 12
7224 左孩子 二叉树 7
7225 元素 B树 10
7226 结点 指针数组 5
7227 字符序列 文件 1
7228 前缀树 字符序列 1
7229 数据类型 指针 37
7230 前缀树 遍历 3
7231 前缀树 剪枝 1
7232 运算符 检索 6
7233 程序 遍历 22
7234 邻接表 链式存储结构 13
7235 数据结构 进栈 7
7236 插入 数学归纳法 1
7237 队列 二叉树 3
7238 桶排序 关键字 11
7239 关键字 快速排序 15
7240 散列 桶排序 4
7241 左子树 伸展树 1
7242 根结点 数据结构 6
7243 路径 兄弟结点 7
7244 红黑树 前驱 1
7245 内部结点 出度 2
7246 线性结构 深度 4
7247 二叉排序树 修改 7
7248 操作数 赋值 8
7249 赋值 简单赋值 6
7250 折半查找 斐波那契查找 2
7251 中缀表达式 字符串 3
7252 程序 递归函数 5
7253 递归 等价关系 4
7254 递归 单向链表 2
7255 单向链表 算法 17
7256 表达式 递归 28
7257 BM算法 空间复杂度 1
7258 数据元素 内存 11
7259 集合 哈希函数 14
7260 折叠法 移位叠加 4
7261 折叠法 哈希地址 9
7262 记录 存储地址 4
7263 平方取中法 哈希函数 5
7264 除留余数法 取模 2
7265 除留余数法 数据元素 5
7266 除留余数法 数据 2
7267 随机数法 数据 1
7268 存储密度 删除 3
7269 字符 数据元素 2
7270 顺序表 单向循环链表 1
7271 头指针 双向链表 1
7272 内存地址 元素 7
7273 静态链表 链表 7
7274 静态链表 元素 8
7275 循环链表 尾结点 2
7276 数据 双向链表 8
7277 指针 线性链表 2
7278 双向循环链表 元素 8
7279 随机存取 时间复杂度 1
7280 链式存储结构 内存 2
7281 链式存储结构 头指针 1
7282 栈顶 右孩子 9
7283 右孩子 栈顶 6
7284 顶点 稀疏图 5
7285 遍历 引用 8
7286 空串 内存地址 1
7287 并查集 检索 8
7288 父结点 数组 21
7289 模式匹配 字典 3
7290 时间复杂度 字符串 15
7291 出度 遍历 4
7292 逆邻接表 出度 5
7293 头指针 顶点 7
7294 遍历 出队 1
7295 并查集 深度 1
7296 集合 深度 9
7297 深度 集合 19
7298 路径压缩 并查集 9
7299 深度 路径压缩 2
7300 伪代码 数组 4
7301 指针域 栈顶 2
7302 出栈 算法 3
7303 无向完全图 有向完全图 2
7304 算法 有向图 31
7305 克鲁斯卡尔算法 单源最短路径 1
7306 内部排序 堆排序 2
7307 单源最短路径 结点 5
7308 时间复杂度 迪杰斯特拉算法 2
7309 时间复杂度 顶点 17
7310 左孩子 检索 1
7311 二叉排序树 右孩子 5
7312 N叉树 深度 10
7313 深度 赋值 4
7314 可读性 字符串 1
7315 广度优先遍历 N叉树 1
7316 三叉树 入队 1
7317 队列 广度优先遍历 17
7318 神经网络算法 模式匹配 1
7319 算法 神经网络算法 1
7320 替罪羊树 前缀树 3
7321 根结点 变量 3
7322 替罪羊树 插入 3
7323 替罪羊树 完全二叉树 1
7324 原子类型 整型 2
7325 整型 引用 4
7326 修改 正确性 3
7327 红黑树 变量 2
7328 哨兵 结点 24
7329 满二叉树 红黑树 1
7330 替罪羊树 伸展树 2
7331 二维数组 检索 4
7332 强连通分量 深度优先遍历 7
7333 字符 实值参数 2
7334 排序 队列 23
7335 可利用空间表 内存 1
7336 可利用空间表 删除 1
7337 插入 可利用空间表 1
7338 指针 可利用空间表 1
7339 连通图 删除 9
7340 模式串 模式匹配 9
7341 KMP算法 程序 1
7342 正确性 模式串 1
7343 模式串 正确性 2
7344 根结点 算法 2
7345 检索 祖先 17
7346 主函数 元素 2
7347 数组 后序遍历 8
7348 右子树 递归 37
7349 编码 数据类型 3
7350 汉诺塔问题 修改 2
7351 存储结构 顶点 9
7352 元素 邻接矩阵 2
7353 有向图 修改 1
7354 顶点 内存 10
7355 负权回路 最短路径 5
7356 结点 队尾 5
7357 记录 最短路径 45
7358 删除 出队 12
7359 剪枝 算法 50
7360 迪杰斯特拉算法 结点 16
7361 起泡排序 数据 19
7362 逻辑结构 物理结构 10
7363 链式存储结构 双向链表 1
7364 遍历 并查集 7
7365 直接插入排序 集合 2
7366 右子树 删除 28
7367 优先队列 入队 10
7368 正则表达式 集合 1
7369 后缀树 遍历 2
7370 算法 BF算法 12
7371 数据 KD树 3
7372 索引 询问 5
7373 查找函数 参数 3
7374 二叉链表 二叉排序树 1
7375 关键字 二叉排序树 20
7376 子树 右孩子 5
7377 二叉排序树 平均查找长度 15
7378 深度 频度 1
7379 频度 深度 1
7380 频度 修改 1
7381 顺序查找 分块查找 4
7382 算法 顺序查找 8
7383 基地址 程序 2
7384 可读性 程序 9
7385 递归 修改 9
7386 编译 递归函数 1
7387 编译 出栈 1
7388 快速排序 左子树 1
7389 先序遍历 递归算法 6
7390 进栈 递归函数 1
7391 数据结构 斐波那契查找 1
7392 折半查找 有序表 17
7393 记录 斐波那契查找 1
7394 尾结点 后继 9
7395 双向链表 程序 2
7396 修改 空表 5
7397 正则表达式 记录 5
7398 正则表达式 修改 2
7399 输入 正则表达式 9
7400 表达式 编码 4
7401 正则表达式 元素 6
7402 函数名 数据 5
7403 父结点 递归 20
7404 二维数组 程序 5
7405 输出 邻接表 1
7406 根结点 尾结点 2
7407 堆排序 叶子结点 2
7408 递归 后继 3
7409 三元组 稀疏矩阵 8
7410 蚁群算法 遗传算法 2
7411 程序 剪枝 4
7412 数组 空间复杂度 21
7413 查找函数 形式参数 1
7414 查找函数 引用 1
7415 检索 变量名 1
7416 查找函数 函数名 1
7417 集合 前缀树 3
7418 后缀树 字符 10
7419 修改 活动 9
7420 活动 插入 9
7421 后继 活动 4
7422 活动 算法 16
7423 插入 活动 2
7424 父结点 参数 6
7425 深度 索引 8
7426 指针数组 记录 9
7427 形式参数 修改 8
7428 图结构 队列 1
7429 父结点 二叉树 8
7430 尾结点 根结点 1
7431 二叉排序树 记录 4
7432 中序遍历 父结点 1
7433 集合 赋值 7
7434 数据结构 KD树 2
7435 子树 无序树 2
7436 集合 森林 9
7437 链域 线索链表 1
7438 右子树 算法 5
7439 根结点 递归算法 1
7440 修改 进栈 4
7441 运算符 删除 5
7442 循环语句 时间复杂度 4
7443 子树 集合 18
7444 右子树 进栈 2
7445 后序遍历 程序 1
7446 表达式树 叶子结点 1
7447 程序 哈希函数 1
7448 算法 AOV网 1
7449 拓扑排序 插入 1
7450 元素 入度 6
7451 顶点 栈底 1
7452 入度 数组 7
7453 输出 栈顶指针 1
7454 入度 元素 4
7455 邻接点 进栈 1
7456 顶点 整型 3
7457 数组 入度 7
7458 回路 单向链表 1
7459 输入 操作数 4
7460 算法 非线性关系 1
7461 森林 深度 3
7462 割点 变量 2
7463 二路插入排序 变量 1
7464 压缩存储 内存 1
7465 数据 循环链表 4
7466 数组 约瑟夫环问题 1
7467 内存 指示器 10
7468 实型 浮点型 1
7469 实型 常量 5
7470 程序 字符型 3
7471 内存地址 冲突 4
7472 分治法 子集 1
7473 数组 并查集 5
7474 数据类型 插入 15
7475 归并排序 数据 22
7476 输入 后进先出 1
7477 栈顶 输入 2
7478 子树 输入 1
7479 顶点 引用 5
7480 数组 图的遍历 1
7481 图的遍历 修改 1
7482 深度优先遍历 邻接点 3
7483 深度优先生成树 割点 2
7484 生成树 割点 1
7485 深度优先遍历 深度优先生成树 1
7486 深度优先生成树 祖先 2
7487 孩子结点 关节点 2
7488 祖先 孩子结点 1
7489 浮点型 字符串 7
7490 递归算法 数据 4
7491 递归 空树 5
7492 二叉链表 链表 1
7493 根结点 二叉链表 1
7494 字符串 数据域 1
7495 右子树 先序遍历 2
7496 递归 指针 12
7497 询问 删除 4
7498 链式存储结构 二叉树 4
7499 表达式 前缀表示 2
7500 表达式 中缀表示 1
7501 负载因子 红黑树 1
7502 内存 路径 9
7503 分治法 子串 7
7504 弗洛伊德算法 邻接表 3
7505 线性结构 链式存储结构 1
7506 结点 索引表 7
7507 数据元素 检索 15
7508 插入 询问 4
7509 算法 装填因子 1
7510 引用 树形结构 3
7511 散列 路径 4
7512 输出 赋值 25
7513 最小生成树 普里姆算法 13
7514 KMP算法 模式匹配 20
7515 指针 主串 4
7516 双向链表 集合 1
7517 负载因子 查找效率 2
7518 负载因子 数据 8
7519 元素 负载因子 5
7520 红黑树 遍历 6
7521 后继 数据 8
7522 栈顶 插入 12
7523 进栈 数据项 1
7524 数组 队头 3
7525 数据项 时间复杂度 3
7526 数据项 队列 4
7527 程序 数学归纳法 2
7528 背包问题 计数排序 6
7529 稀疏矩阵 数据 7
7530 双端队列 队列 60
7531 字符 可读性 6
7532 数组 后继 1
7533 叶子结点 遍历 26
7534 字符型 常量 7
7535 队头元素 删除 7
7536 空队列 元素 5
7537 基数排序 数据 10
7538 替罪羊树 子树 7
7539 左子树 递归 29
7540 空栈 头结点 1
7541 递归 头结点 3
7542 计数排序 时间复杂度 11
7543 数组 计数排序 8
7544 元素 计数排序 7
7545 存储结构 单向链表 7
7546 顺序栈 指针 3
7547 数据类型 删除 5
7548 形式参数 表达式 5
7549 指针 输出 29
7550 空指针 指针 49
7551 内存地址 记录 4
7552 函数名 编译 14
7553 数据类型 整除 4
7554 变量 整除 7
7555 修改 操作数 3
7556 孩子结点 元素 6
7557 孩子结点 指针 9
7558 元素 队尾元素 13
7559 程序 操作数 12
7560 记录 B树 6
7561 数据 压缩存储 5
7562 深度 编码 8
7563 树形结构 算法 6
7564 索引 编码 11
7565 散列 编码 25
7566 递归 折半查找 8
7567 索引表 元素 9
7568 折半查找 索引表 2
7569 数据 索引存储结构 2
7570 算法 完全二叉树 4
7571 平衡二叉树 平衡二叉排序树 7
7572 二叉排序树 链表 17
7573 深度 左子树 19
7574 指针 平衡二叉树 4
7575 空树 根结点 11
7576 平衡二叉排序树 B 18
7577 叶子结点 B树 18
7578 B树 兄弟结点 24
7579 参数列表 指针 8
7580 索引表 数据 11
7581 索引 子集 14
7582 三元组 顺序表 9
7583 顺序查找 时间复杂度 15
7584 插值查找 算法 14
7585 关键字 插值查找 2
7586 数组 插值查找 10
7587 斐波那契查找 算法 18
7588 斐波那契数列 检索 13
7589 斐波那契查找 折半查找 9
7590 元素 斐波那契查找 8
7591 生成树 检索 2
7592 查找效率 深度 25
7593 时间复杂度 红黑树 2
7594 哈希函数 时间复杂度 5
7595 散列 查找效率 18
7596 线性链表 顺序查找 4
7597 排序 存储结构 4
7598 顺序结构 插入 4
7599 分块查找 检索 6
7600 索引顺序查找 顺序查找 8
7601 指针 索引项 1
7602 查找表 索引表 3
7603 顺序查找 索引表 1
7604 分块查找 插入 1
7605 检索 斐波那契查找 5
7606 插值查找 斐波那契查找 3
7607 算法 查找效率 15
7608 查找表 算法 2
7609 父结点 检索 21
7610 中序遍历 检索 20
7611 红黑树 符号表 6
7612 参数 模式匹配 7
7613 引用 函数名 10
7614 桶排序 数组 11
7615 无向图 输出 8
7616 结点 无向树 1
7617 双连通图 连通分量 4
7618 强连通分量 入度 8
7619 索引 频度 13
7620 约瑟夫环问题 算法 1
7621 约瑟夫环问题 输入 2
7622 循环链表 数据 2
7623 字符序列 记录 1
7624 字符串 冲突 4
7625 修改 字典 12
7626 元素 完全二叉树 20
7627 子树 层序遍历 2
7628 层序遍历 完全二叉树 1
7629 队列 完全二叉树 4
7630 插入 队尾元素 6
7631 输出 队头元素 1
7632 指针 递归 13
7633 递归函数 函数名 1
7634 排序 编译 6
7635 数组 出栈 9
7636 出栈 数组 3
7637 二维数组 引用 16
7638 输入 二维数组 23
7639 递归 路径压缩 3
7640 迪杰斯特拉算法 单源最短路径 19
7641 修改 递归 14
7642 删除 字典 37
7643 文件 线索 2
7644 结点 操作数 5
7645 进栈 二叉树 3
7646 树排序 结点 2
7647 线性表 字符 3
7648 平衡二叉树 路径 3
7649 邻接表 赋值 2
7650 程序 存储地址 3
7651 赋值 常量 15
7652 索引项 数据 5
7653 文件 链表结构 2
7654 B 树 23
7655 B树 二叉树 18
7656 等价类 字符 19
7657 参数 二维数组 7
7658 二维数组 形式参数 6
7659 编译 实值参数 5
7660 深度 链表 5
7661 红黑树 指针 5
7662 空指针 叶子结点 2
7663 叶子结点 红黑树 6
7664 伪代码 父结点 3
7665 二叉排序树 左孩子 4
7666 枚举法 背包问题 4
7667 可行性 背包问题 1
7668 背包问题 枚举法 3
7669 记录 递归 14
7670 后序遍历 文件 3
7671 遍历 删除 51
7672 算法 败者树 9
7673 败者树 记录 25
7674 关键字 败者树 1
7675 胜者树 修改 7
7676 叶子结点 胜者树 9
7677 前驱 递归 2
7678 后序遍历 父结点 2
7679 指针 操作数 8
7680 空指针 常量 15
7681 二叉树 顺序表 1
7682 二叉排序树 输入 2
7683 输入 平衡二叉树 2
7684 平衡二叉树 输入 1
7685 红黑树 记录 1
7686 递归 赋值 2
7687 空间复杂度 变量 10
7688 询问 叶子结点 1
7689 输入 字符序列 7
7690 带权有向图 结点 1
7691 有向图 输入 3
7692 先序遍历 深度优先遍历 3
7693 先序遍历 程序 1
7694 深度 路径 35
7695 深度优先遍历 遍历二叉树 3
7696 记录 树形结构 2
7697 修改 后进先出 3
7698 顺序栈 栈顶 3
7699 Sunday算法 字符串 3
7700 遍历 模式串 4
7701 索引 模式串 1
7702 索引 主串 1
7703 模式串 索引 2
7704 二叉链表 数据结构 1
7705 后继 线索 9
7706 二叉链表 中序遍历 1
7707 左子树 尾结点 2
7708 右子树 尾结点 2
7709 线索二叉树 线索链表 1
7710 集合 查找表 1
7711 关键字 哨兵 2
7712 空树 二叉排序树 3
7713 记录 输入 12
7714 线性表 输入 1
7715 B树 根结点 48
7716 指针数组 叶子结点 1
7717 运算符 空串 1
7718 线索 正确性 1
7719 哈希表 结点 35
7720 最短路径 邻接矩阵 3
7721 稠密图 路径 1
7722 顺序表 循环队列 1
7723 数组 基地址 3
7724 顶点 后继 9
7725 队列 邻接点 3
7726 邻接点 队列 7
7727 文件 压缩存储 6
7728 栈顶指针 内存 2
7729 路径 时间复杂度 6
7730 父结点 数据 36
7731 动态查找表 数据 1
7732 循环语句 修改 2
7733 条件语句 循环语句 10
7734 生成树 剪枝 1
7735 排序 割点 2
7736 右孩子 关键字 6
7737 根结点 引用 9
7738 多模匹配 模式串 2
7739 结点 有向边 14
7740 结点 邻接矩阵 12
7741 插入 栈底 5
7742 栈顶指针 头指针 3
7743 左孩子 链表 6
7744 后序遍历 森林 2
7745 编码 左子树 3
7746 编码 位串 4
7747 哈夫曼编码 文件 10
7748 链域 邻接表 1
7749 头结点 顶点 6
7750 邻接表 头指针 1
7751 先进先出 邻接表 1
7752 时间复杂度 稠密图 2
7753 连通图 子集 1
7754 记录 进栈 2
7755 无向图 记录 3
7756 强连通分量 无向边 2
7757 无向边 连通分量 2
7758 路径 割边 3
7759 遍历 割点 10
7760 子树 割点 12
7761 出栈 出度 1
7762 遍历 出度 2
7763 路径压缩 根结点 2
7764 二叉排序树 完全二叉树 3
7765 二叉排序树 右子树 24
7766 递归 二叉排序树 2
7767 二叉树 时间复杂度 12
7768 最短路径 输出 15
7769 无向图 最短路径 25
7770 递归函数 时间复杂度 2
7771 完全图 最短路径 1
7772 中序遍历 先序遍历 5
7773 遍历二叉树 根结点 6
7774 二叉树 子串 1
7775 线性链表 链表 3
7776 结点 链表结构 8
7777 链表结构 链表 11
7778 链表 迭代器 6
7779 迭代器 结点 4
7780 排序 子集 4
7781 遍历 伪代码 1
7782 遍历 先进先出 3
7783 指针 输入 11
7784 编码 遍历 5
7785 数据 表达式树 4
7786 并查集 修改 2
7787 B 树 1
7788 B 树 13
7789 参数 根结点 10
7790 动态查找表 结点 2
7791 关键字 遍历 6
7792 关键字 路径 26
7793 有向图 回路 21
7794 无向图 出栈 1
7795 并查集 深度优先遍历 1
7796 引用 输入 7
7797 哈希函数 输出 11
7798 输入 哈希函数 7
7799 平均查找长度 元素 3
7800 关键字 除留余数法 4
7801 结点 哈希表 29
7802 子串 P问题 1
7803 链表 变量 15
7804 稀疏图 顶点 4
7805 单源最短路径 路径 3
7806 赋值 删除 13
7807 变量 存储地址 14
7808 逻辑结构 二元组 5
7809 顺序表 顺序结构 1
7810 链表结构 红黑树 1
7811 子串 字典 11
7812 字典 子串 4
7813 深度优先遍历 输出 3
7814 数组 剪枝 2
7815 线性结构 树形结构 4
7816 逻辑结构 映像 6
7817 内存地址 文件 4
7818 有向图 排序 4
7819 字符串 指示器 2
7820 数据 指示器 3
7821 空串 记录 2
7822 胜者树 文件 1
7823 胜者树 结点 7
7824 根结点 参数 4
7825 元素 操作数 6
7826 数据项 集合 4
7827 记录 索引表 3
7828 索引文件 索引表 5
7829 文件 连续文件 1
7830 二维数组 数据结构 1
7831 参数列表 内存 3
7832 关键字 选择排序 2
7833 直接插入排序 折半插入排序 6
7834 多关键字排序 关键字 16
7835 记录 起泡排序 5
7836 记录 堆排序 8
7837 散列 堆排序 1
7838 排序 空间复杂度 44
7839 快速排序 希尔排序 12
7840 数据结构 编码 6
7841 递归 最短路径 2
7842 子树 最优二叉树 1
7843 大O表示法 起泡排序 3
7844 数据元素 排序 22
7845 强连通分量 无向图 1
7846 数据 实型 4
7847 空队列 递归 1
7848 折半查找 快速排序 3
7849 红黑树 程序 14
7850 红黑树 文件 17
7851 数据 数组指针 1
7852 循环链表 数组 5
7853 数组 循环链表 2
7854 数组 出队 8
7855 元素 循环链表 2
7856 非线性数据结构 数据元素 3
7857 二叉树 二叉堆 15
7858 子树 出度 1
7859 线性结构 遍历 7
7860 子树 先序遍历 1
7861 结点 图的遍历 1
7862 插入排序 桶排序 2
7863 元素 空串 5
7864 空串 条件语句 1
7865 折半插入排序 检索 2
7866 父结点 叶子结点 20
7867 参数 森林 6
7868 数据类型 循环语句 1
7869 赋值 索引 8
7870 排序 平均查找长度 1
7871 归并排序 选择排序 6
7872 森林 检索 1
7873 参数 迭代器 7
7874 输入 子树 4
7875 有向图 最小生成树 2
7876 有向图 生成树 2
7877 链式存储结构 删除 2
7878 引用 进栈 11
7879 栈顶 引用 15
7880 数据 压栈 11
7881 取模 进栈 5
7882 链栈 中缀表达式 1
7883 二叉树 内部结点 3
7884 递归 输入 8
7885 剪枝 叶子结点 10
7886 数据结构 编译 9
7887 贪心法 正确性 3
7888 算法 顺序表 8
7889 顺序表 数据类型 4
7890 插入 头插法 4
7891 头插法 结点 5
7892 尾插法 结点 6
7893 子集 生成树 2
7894 编码 后缀树 1
7895 数据结构 内部排序 5
7896 红黑树 存储结构 3
7897 链表结构 元素 6
7898 文件 函数名 9
7899 整型 起泡排序 2
7900 递归算法 归并排序 4
7901 算法 基数排序 20
7902 子串 元素 23
7903 子树 优先队列 2
7904 算法 内部结点 3
7905 插入 优先队列 9
7906 变量 空串 6
7907 编码 字典 6
7908 内存地址 集合 1
7909 算法 后继 3
7910 选择语句 路径 1
7911 表达式 选择语句 3
7912 选择语句 程序 4
7913 常量 可读性 6
7914 中缀表达式 进栈 1
7915 数据项 插入排序 3
7916 递归 孩子结点 3
7917 有序表 索引 1
7918 有序表 归并排序 2
7919 递归 关键字 4
7920 快速排序 深度 6
7921 起泡排序 插入排序 9
7922 Tarjan算法 伪代码 4
7923 子图 数组 2
7924 遍历 有向图 9
7925 元素 希尔排序 5
7926 模式串 首字符 5
7927 队头 队尾 21
7928 队头 数组 4
7929 出队 队头 2
7930 数组 优先队列 6
7931 文件 稀疏矩阵 5
7932 稀疏矩阵 文件 1
7933 字典 稀疏矩阵 1
7934 编码 可行性 2
7935 路径 冲突 3
7936 广度优先遍历 数组 3
7937 前驱 根结点 12
7938 运算符 根结点 2
7939 广义表 子树 2
7940 后继 度 1
7941 祖先 根结点 8
7942 有序树 无序树 6
7943 有序树 根结点 1
7944 兄弟结点 有序树 1
7945 无序树 有序树 4
7946 结点 多重链表 6
7947 多重链表 结点 8
7948 二叉树 非线性数据结构 1
7949 完全二叉树 度 2
7950 三叉树 二叉树 1
7951 完全二叉树 左孩子 7
7952 指针域 右孩子 4
7953 存储结构 父结点 1
7954 右孩子 数组 2
7955 广义表 二叉树 6
7956 广义表 根结点 1
7957 算法 广义表 4
7958 栈顶 左子树 2
7959 二叉树 中序序列 12
7960 输出 左子树 2
7961 右子树 输出 16
7962 孩子结点 指针域 1
7963 右子树 指针 8
7964 父结点 指针域 2
7965 深度优先遍历 先序遍历 17
7966 三叉树 深度优先遍历 2
7967 三叉树 广度优先遍历 1
